order_total,number_of_items,average_item_price,is_new_user,account_age_days,shipping_distance,billing_shipping_match,order_hour,is_night_order,orders_in_last_hour,is_fraud
80.56,1,80.56,0,257,24.27,1,19,0,0,0
133.52,6,22.25,0,266,35.39,1,10,0,1,0
123.58,7,17.65,0,435,15.3,1,11,0,0,0
184.77,4,46.19,0,609,35.38,1,6,0,1,0
225.41,3,75.14,0,222,34.76,1,21,0,1,0
110.76,3,36.92,0,195,13.19,1,6,0,0,0
163.56,3,54.52,0,119,8.85,1,6,0,0,0
139.87,3,46.62,0,95,32.6,1,18,0,1,0
152.17,3,50.72,0,47,32.72,1,7,0,0,0
51.79,5,10.36,0,79,36.21,1,13,0,1,0
118.38,5,23.68,0,216,14.82,1,19,0,0,0
132.43,4,33.11,0,195,17.72,1,18,0,1,0
269.05,4,67.26,0,221,42.89,1,19,0,1,0
59.74,1,59.74,0,39,26.9,1,8,0,1,0
110.57,5,22.11,0,31,24.12,1,17,0,0,0
152.77,5,30.55,0,171,9.32,1,13,0,1,0
134.37,6,22.39,0,104,38.56,1,9,0,0,0
186.42,4,46.6,0,128,23.19,1,22,0,0,0
91.38,4,22.84,0,96,15.75,1,14,0,0,0
121.19,7,17.31,0,341,33.12,1,16,0,1,0
121.77,3,40.59,0,847,32.75,1,6,0,0,0
197.36,6,32.89,0,209,56.61,1,11,0,1,0
129.8,4,32.45,0,36,3.53,1,20,0,0,0
34.02,5,6.8,0,89,57.87,1,22,0,0,0
129.59,3,43.2,0,533,12.98,1,15,0,0,0
87.83,2,43.91,0,149,21.04,1,8,0,0,0
120.39,5,24.08,0,111,18.85,1,22,0,0,0
94.27,6,15.71,0,227,31.24,1,7,0,0,0
146.87,3,48.96,0,574,30.57,1,10,0,3,0
51.38,2,25.69,0,321,68.37,1,7,0,0,0
147.55,3,49.18,0,152,20.58,1,17,0,1,0
86.71,5,17.34,0,246,13.68,1,20,0,0,0
122.68,7,17.53,0,62,43.33,1,21,0,2,0
175.56,5,35.11,0,35,24.94,1,8,0,1,0
10.0,3,3.33,0,70,36.31,1,13,0,0,0
180.37,4,45.09,0,125,10.98,1,7,0,1,0
85.59,5,17.12,0,84,36.73,1,20,0,0,0
158.83,5,31.77,0,540,26.89,1,9,0,0,0
111.97,6,18.66,0,387,1.0,1,13,0,0,0
1409.03,6,33.44,0,239,1.0,0,2,1,1,1
108.61,4,27.15,0,171,32.6,1,11,0,0,0
49.65,4,12.41,0,121,45.72,1,11,0,0,0
167.28,6,27.88,0,108,31.92,1,12,0,4,0
15.47,4,3.87,0,62,16.81,1,14,0,0,0
148.26,5,29.65,0,47,1.0,1,16,0,0,0
73.54,4,18.39,0,256,21.65,1,9,0,1,0
58.05,5,11.61,0,294,5.32,1,11,0,0,0
248.58,2,124.29,0,374,17.95,1,14,0,0,0
18.2,5,3.64,0,298,3.36,1,10,0,1,0
122.22,2,61.11,0,71,25.52,1,12,0,0,0
240.74,3,80.25,0,58,30.79,1,17,0,0,0
66.58,5,13.32,0,49,34.41,1,21,0,0,0
139.53,4,34.88,0,431,41.49,1,7,0,1,0
10.0,6,1.67,0,34,44.91,1,16,0,0,0
127.46,4,31.86,0,581,24.15,1,14,0,0,0
171.0,4,42.75,0,331,31.27,1,20,0,0,0
76.47,3,25.49,0,970,13.1,1,10,0,1,0
172.47,3,57.49,0,55,15.25,1,19,0,0,0
270.75,7,38.68,0,205,30.58,1,7,0,1,0
151.39,5,30.28,0,265,14.82,1,12,0,1,0
126.97,5,25.39,0,74,12.33,1,18,0,1,0
79.72,4,19.93,0,290,14.29,1,20,0,1,0
178.51,2,89.25,0,57,22.79,1,13,0,1,0
123.01,3,41.0,0,104,20.75,1,16,0,0,0
139.93,3,46.64,0,136,29.6,1,16,0,2,0
199.08,3,66.36,0,261,30.14,1,7,0,1,0
123.77,4,30.94,0,295,41.8,1,13,0,0,0
133.45,5,26.69,0,88,8.96,1,21,0,1,0
147.8,4,36.95,0,219,29.26,1,13,0,1,0
101.91,5,20.38,0,90,18.55,1,6,0,0,0
142.04,1,142.04,0,884,21.59,1,7,0,0,0
212.3,2,106.15,0,184,19.69,1,8,0,0,0
105.98,3,35.33,0,80,21.92,1,18,0,1,0
15.15,5,3.03,0,44,23.08,1,19,0,1,0
243.69,6,40.62,0,40,43.13,1,19,0,0,0
131.6,3,43.87,0,56,23.37,1,22,0,0,0
91.19,5,18.24,0,102,29.03,1,16,0,1,0
191.48,3,63.83,0,85,34.92,1,22,0,0,0
93.86,3,31.29,0,67,47.71,1,13,0,0,0
169.75,8,21.22,0,303,33.29,1,9,0,1,0
146.37,6,24.39,0,307,36.68,1,12,0,1,0
213.95,2,106.97,0,142,34.31,1,18,0,1,0
19.01,2,9.51,0,210,14.6,1,6,0,0,0
85.12,1,85.12,0,60,36.78,1,15,0,1,0
82.55,6,13.76,0,295,20.06,1,8,0,0,0
49.45,5,9.89,0,148,22.74,1,10,0,1,0
111.23,5,22.25,0,200,48.85,1,22,0,0,0
115.29,6,19.21,0,910,28.46,1,7,0,0,0
135.12,4,33.78,0,571,33.99,1,6,0,1,0
133.43,1,133.43,0,210,45.46,1,16,0,1,0
115.79,4,28.95,0,174,26.83,1,9,0,0,0
213.93,2,106.97,0,1176,33.87,1,10,0,1,0
226.53,8,28.32,0,93,35.18,1,10,0,0,0
190.79,3,63.6,0,55,14.03,1,10,0,1,0
65.14,3,21.71,0,303,5.39,1,16,0,1,0
278.35,4,69.59,0,115,53.38,1,7,0,0,0
151.3,4,37.83,0,151,1.0,1,18,0,1,0
16.15,6,2.69,0,205,46.67,1,8,0,2,0
90.16,6,15.03,0,35,29.41,1,6,0,0,0
155.67,5,31.13,0,160,40.76,1,20,0,0,0
114.23,4,28.56,0,115,36.31,1,15,0,1,0
143.4,3,47.8,0,43,26.12,1,7,0,1,0
98.25,5,19.65,0,55,8.2,1,17,0,1,0
146.16,7,20.88,0,758,1.0,1,8,0,0,0
27.0,4,6.75,0,93,38.46,1,12,0,0,0
35.88,3,11.96,0,112,22.1,1,21,0,1,0
60.93,3,20.31,0,78,18.23,1,20,0,1,0
137.48,5,27.5,0,166,36.93,1,9,0,1,0
112.18,5,22.44,0,371,21.3,1,16,0,0,0
59.32,2,29.66,0,50,14.36,1,8,0,1,0
120.83,5,24.17,0,267,35.52,1,22,0,1,0
171.77,2,85.89,0,118,12.55,1,22,0,1,0
154.49,4,38.62,0,138,35.89,1,8,0,2,0
114.31,5,22.86,0,120,1.0,1,11,0,2,0
93.68,6,15.61,0,122,42.49,1,19,0,0,0
88.95,3,29.65,0,127,60.1,1,8,0,0,0
69.74,3,23.25,0,279,29.72,1,11,0,1,0
27.83,5,5.57,0,391,41.34,1,14,0,1,0
89.86,1,89.86,0,83,28.17,1,19,0,0,0
175.4,2,87.7,0,30,18.13,1,11,0,1,0
76.18,6,12.7,0,93,22.56,1,17,0,0,0
107.4,2,53.7,0,509,39.41,1,22,0,0,0
61.19,3,20.4,0,151,32.3,1,16,0,0,0
93.25,1,93.25,0,157,20.27,1,10,0,2,0
151.32,5,30.26,0,102,32.42,1,7,0,1,0
186.12,6,31.02,0,1671,46.73,1,10,0,0,0
77.89,2,38.95,0,214,29.52,1,16,0,1,0
155.35,3,51.78,0,66,14.38,1,12,0,2,0
135.53,3,45.18,0,93,15.11,1,19,0,1,0
164.68,2,82.34,0,131,12.7,1,15,0,0,0
114.73,3,38.24,0,394,1.0,1,9,0,0,0
57.32,3,19.11,0,528,31.82,1,7,0,0,0
78.92,3,26.31,0,222,21.07,1,20,0,0,0
69.19,5,13.84,0,45,43.74,1,9,0,0,0
185.04,5,37.01,0,145,49.06,1,16,0,0,0
242.4,4,60.6,0,419,39.7,1,8,0,0,0
187.94,4,46.98,0,57,1.0,1,9,0,0,0
197.59,4,49.4,0,254,22.66,1,14,0,0,0
38.42,3,12.81,0,78,38.63,1,10,0,0,0
69.31,3,23.1,0,70,36.85,1,18,0,0,0
117.14,5,23.43,0,190,16.26,1,20,0,0,0
47.59,5,9.52,0,294,9.39,1,22,0,3,0
84.64,4,21.16,0,269,37.74,1,8,0,1,0
163.32,2,81.66,0,34,15.22,1,18,0,0,0
70.17,3,23.39,0,663,38.97,1,19,0,0,0
67.26,5,13.45,0,55,22.22,1,9,0,0,0
19.84,3,6.61,0,129,33.15,1,14,0,0,0
192.49,4,48.12,0,83,16.31,1,17,0,0,0
103.52,3,34.51,0,122,42.81,1,9,0,0,0
76.46,2,38.23,0,64,24.44,1,16,0,0,0
84.38,3,28.13,0,50,26.12,1,11,0,0,0
10.0,3,3.33,0,444,25.62,1,9,0,0,0
125.81,5,25.16,0,87,17.44,1,21,0,1,0
252.48,5,50.5,0,55,26.88,1,20,0,1,0
143.58,3,47.86,0,89,33.4,1,19,0,0,0
183.15,2,91.58,0,426,1.0,1,22,0,1,0
54.23,6,9.04,0,845,36.04,1,12,0,0,0
159.95,2,79.97,0,78,59.23,1,20,0,0,0
115.22,6,19.2,0,61,31.79,1,16,0,0,0
135.86,3,45.29,0,289,20.29,1,21,0,0,0
73.72,2,36.86,0,213,13.57,1,9,0,1,0
130.53,4,32.63,0,388,38.13,1,15,0,0,0
163.9,3,54.63,0,157,17.06,1,19,0,1,0
120.76,2,60.38,0,92,5.96,1,19,0,1,0
77.03,4,19.26,0,253,30.71,1,22,0,2,0
161.93,4,40.48,0,139,58.67,1,21,0,0,0
168.95,8,21.12,0,179,35.74,1,19,0,2,0
175.49,2,87.75,0,283,42.21,1,15,0,1,0
49.11,4,12.28,0,82,24.01,1,14,0,0,0
81.1,3,27.03,0,89,1.0,1,17,0,0,0
137.71,1,137.71,0,335,30.92,1,18,0,0,0
132.72,5,26.54,0,97,30.14,1,10,0,2,0
166.8,2,83.4,0,31,24.48,1,13,0,1,0
103.83,3,34.61,0,129,26.04,1,9,0,0,0
226.14,4,56.53,0,63,10.5,1,17,0,1,0
185.07,2,92.53,0,47,21.82,1,8,0,0,0
204.27,4,51.07,0,242,49.97,1,13,0,0,0
77.94,2,38.97,0,45,7.32,1,7,0,0,0
131.88,4,32.97,0,597,24.76,1,6,0,2,0
103.62,4,25.91,0,124,1.0,1,7,0,0,0
71.34,7,10.19,0,241,8.29,1,18,0,2,0
122.27,3,40.76,0,101,18.34,1,12,0,1,0
93.89,3,31.3,0,97,5.28,1,17,0,0,0
167.05,1,167.05,0,47,11.53,1,11,0,0,0
149.95,3,49.98,0,385,10.73,1,16,0,0,0
49.21,4,12.3,0,670,5.27,1,20,0,3,0
88.67,4,22.17,0,241,41.41,1,17,0,1,0
135.68,6,22.61,0,183,41.17,1,21,0,0,0
157.73,4,39.43,0,100,22.78,1,21,0,2,0
109.0,7,15.57,0,121,24.7,1,16,0,2,0
184.31,3,61.44,0,660,31.78,1,18,0,0,0
77.63,3,25.88,0,69,19.73,1,17,0,0,0
53.11,3,17.7,0,129,42.95,1,15,0,1,0
130.02,5,26.0,0,126,7.12,1,6,0,0,0
215.67,3,71.89,0,114,12.3,1,13,0,0,0
148.31,6,24.72,0,129,29.45,1,19,0,0,0
147.46,3,49.15,0,363,42.48,1,10,0,0,0
149.01,3,49.67,0,71,15.61,1,21,0,0,0
200.87,3,66.96,0,96,38.64,1,8,0,2,0
167.88,3,55.96,0,67,18.82,1,17,0,2,0
99.91,5,19.98,0,1055,12.6,1,15,0,0,0
97.26,2,48.63,0,120,8.8,1,13,0,1,0
68.79,2,34.4,0,76,47.86,1,18,0,0,0
117.47,2,58.73,0,107,36.09,1,15,0,1,0
183.12,3,61.04,0,157,10.03,1,7,0,0,0
80.1,3,26.7,0,256,1.86,1,11,0,1,0
143.63,2,71.81,0,59,15.93,1,18,0,2,0
72.46,2,36.23,0,463,29.82,1,16,0,0,0
181.35,1,181.35,0,398,17.0,1,12,0,0,0
89.42,4,22.36,0,104,20.98,1,13,0,0,0
106.81,2,53.41,0,45,31.88,1,12,0,1,0
91.07,2,45.53,0,1197,21.41,1,10,0,0,0
140.51,4,35.13,0,465,53.14,1,17,0,2,0
176.81,4,44.2,0,79,22.09,1,22,0,0,0
196.18,2,98.09,0,59,39.06,1,19,0,0,0
98.88,5,19.78,0,452,10.06,1,7,0,0,0
234.04,4,58.51,0,204,30.9,1,10,0,0,0
143.18,4,35.8,0,792,28.93,1,11,0,1,0
38.44,2,19.22,0,295,49.76,1,18,0,1,0
87.29,4,21.82,0,595,52.25,1,6,0,0,0
172.38,4,43.09,0,126,18.43,1,7,0,0,0
18.22,6,3.04,0,74,30.38,1,12,0,1,0
147.47,2,73.73,0,46,42.6,1,12,0,1,0
49.14,2,24.57,0,158,1.0,1,14,0,1,0
78.84,1,78.84,0,215,15.74,1,19,0,0,0
196.58,5,39.32,0,44,47.29,1,11,0,0,0
146.13,4,36.53,0,479,13.65,1,19,0,0,0
23.55,4,5.89,0,123,13.56,1,22,0,1,0
102.19,3,34.06,0,147,39.96,1,17,0,3,0
108.87,3,36.29,0,259,23.7,1,7,0,0,0
106.72,4,26.68,0,227,33.28,1,20,0,1,0
159.41,2,79.7,0,148,21.29,1,10,0,0,0
95.46,5,19.09,0,247,2.06,1,6,0,1,0
130.95,1,130.95,0,278,33.41,1,19,0,0,0
111.95,5,22.39,0,74,32.79,1,7,0,1,0
89.05,3,29.68,0,675,11.12,1,21,0,0,0
65.3,4,16.32,0,281,30.99,1,19,0,1,0
100.64,7,14.38,0,37,35.6,1,21,0,0,0
133.8,3,44.6,0,484,26.85,1,8,0,0,0
107.88,3,35.96,0,107,7.74,1,15,0,1,0
23.4,2,11.7,0,76,29.91,1,7,0,2,0
115.26,5,23.05,0,82,19.46,1,22,0,0,0
51.45,3,17.15,0,348,28.97,1,19,0,0,0
150.81,4,37.7,0,346,53.83,1,9,0,1,0
153.09,5,30.62,0,32,30.11,1,16,0,0,0
219.31,4,54.83,0,33,1.0,1,16,0,1,0
208.1,1,208.1,0,235,25.17,1,18,0,0,0
179.63,5,35.93,0,362,45.61,1,21,0,0,0
130.92,6,21.82,0,172,4.68,1,13,0,0,0
10.0,3,3.33,0,69,1.0,1,8,0,0,0
127.21,8,15.9,0,585,9.05,1,7,0,0,0
91.07,3,30.36,0,64,28.55,1,11,0,0,0
57.8,1,57.8,0,176,41.21,1,15,0,1,0
33.28,3,11.09,0,290,21.26,1,12,0,0,0
175.27,3,58.42,0,81,35.05,1,19,0,0,0
112.46,4,28.11,0,105,44.76,1,22,0,1,0
47.8,3,15.93,0,120,46.66,1,13,0,2,0
152.88,8,19.11,0,50,14.78,1,22,0,1,0
110.37,4,27.59,0,814,36.86,1,8,0,1,0
90.85,3,30.28,0,519,45.72,1,7,0,0,0
178.12,5,35.62,0,613,13.28,1,22,0,0,0
125.16,6,20.86,0,310,36.74,1,13,0,0,0
3028.4,14,216.31,0,83,27.85,1,22,0,1,1
186.16,4,46.54,0,60,20.63,1,16,0,1,0
129.07,3,43.02,0,35,36.48,1,19,0,0,0
195.21,3,65.07,0,49,31.64,1,22,0,1,0
125.04,7,17.86,0,280,17.26,1,19,0,0,0
214.19,6,35.7,0,91,26.03,1,14,0,0,0
140.48,5,28.1,0,463,42.25,1,9,0,1,0
172.84,3,57.61,0,264,43.98,1,14,0,3,0
115.52,5,23.1,0,369,4.3,1,12,0,1,0
39.17,4,9.79,0,64,10.43,1,10,0,0,0
126.47,10,12.65,0,172,21.25,1,20,0,0,0
123.02,2,61.51,0,141,10.68,1,12,0,0,0
94.02,3,31.34,0,32,44.61,1,8,0,1,0
171.74,4,42.94,0,140,40.71,1,16,0,0,0
64.67,4,16.17,0,107,24.63,1,18,0,1,0
133.74,4,33.44,0,147,15.86,1,9,0,1,0
121.57,4,30.39,0,47,38.23,1,18,0,0,0
171.3,2,85.65,0,69,22.1,1,22,0,0,0
182.89,7,26.13,0,45,12.43,1,22,0,0,0
14.44,6,2.41,0,79,32.26,1,10,0,0,0
164.79,6,27.46,0,44,16.53,1,13,0,0,0
156.36,4,39.09,0,37,20.29,1,10,0,0,0
178.08,5,35.62,0,48,60.08,1,16,0,1,0
200.68,6,33.45,0,111,34.77,1,22,0,0,0
242.97,5,48.59,0,208,10.47,1,19,0,0,0
98.03,5,19.61,0,115,48.44,1,6,0,0,0
224.1,2,112.05,0,53,32.37,1,15,0,0,0
146.46,9,16.27,0,236,34.88,1,12,0,0,0
92.83,2,46.41,0,185,1.0,1,12,0,0,0
38.32,5,7.66,0,535,8.32,1,13,0,0,0
92.54,5,18.51,0,364,27.79,1,13,0,0,0
157.34,5,31.47,0,62,9.73,1,13,0,0,0
165.56,7,23.65,0,484,31.23,1,12,0,3,0
118.01,2,59.01,0,236,51.92,1,11,0,0,0
148.91,5,29.78,0,84,12.16,1,19,0,0,0
10.0,8,1.25,0,188,20.92,1,14,0,0,0
100.13,6,16.69,0,159,18.47,1,18,0,3,0
129.18,8,16.15,0,383,27.52,1,21,0,0,0
123.16,3,41.05,0,284,27.4,1,9,0,1,0
194.6,3,64.87,0,72,43.42,1,21,0,0,0
63.06,3,21.02,0,164,26.84,1,13,0,0,0
215.34,6,35.89,0,292,22.89,1,8,0,0,0
98.79,4,24.7,0,282,16.96,1,10,0,1,0
4185.32,4,1046.33,0,130,24.6,1,8,0,0,1
186.51,4,46.63,0,138,40.11,1,15,0,2,0
73.38,3,24.46,0,301,22.15,1,17,0,0,0
68.32,6,11.39,0,100,1.0,1,9,0,0,0
117.26,5,23.45,0,261,13.53,1,8,0,0,0
134.85,5,26.97,0,95,18.74,1,18,0,0,0
72.97,3,24.32,0,140,14.64,1,11,0,1,0
76.21,5,15.24,0,42,54.62,1,19,0,0,0
105.82,4,26.45,0,224,15.75,1,6,0,0,0
92.12,2,46.06,0,141,56.47,1,6,0,0,0
87.95,7,12.56,0,82,1.0,1,8,0,0,0
55.63,6,9.27,0,85,25.19,1,19,0,2,0
75.5,3,25.17,0,63,41.74,1,13,0,0,0
96.8,3,32.27,0,224,29.79,1,16,0,1,0
71.08,2,35.54,0,357,37.19,1,7,0,0,0
63.81,5,12.76,0,149,7.24,1,20,0,2,0
72.66,8,9.08,0,430,29.77,1,21,0,0,0
117.9,4,29.48,0,35,42.09,1,15,0,0,0
113.11,2,56.55,0,144,27.33,1,8,0,0,0
156.29,5,31.26,0,491,28.83,1,9,0,0,0
189.0,5,37.8,0,121,18.31,1,10,0,0,0
64.69,5,12.94,0,314,39.08,1,10,0,2,0
137.25,6,22.88,0,86,3.62,1,15,0,0,0
141.57,2,70.78,0,151,32.52,1,17,0,0,0
123.15,2,61.58,0,163,26.3,1,22,0,0,0
113.83,5,22.77,0,95,14.92,1,20,0,1,0
214.96,2,107.48,0,675,26.27,1,10,0,0,0
55.96,3,18.65,0,629,15.63,1,7,0,0,0
120.05,8,15.01,0,163,37.78,1,15,0,1,0
84.02,4,21.0,0,207,31.46,1,20,0,2,0
55.37,5,11.07,0,338,34.95,1,8,0,0,0
57.27,6,9.54,0,77,10.05,1,12,0,1,0
199.85,4,49.96,0,159,19.91,1,10,0,2,0
148.61,4,37.15,0,716,17.65,1,7,0,1,0
135.51,6,22.58,0,177,14.39,1,17,0,1,0
78.65,5,15.73,0,784,32.02,1,13,0,2,0
86.71,4,21.68,0,445,17.65,1,8,0,0,0
113.25,3,37.75,0,266,1.0,1,10,0,0,0
52.19,3,17.4,0,42,61.18,1,22,0,0,0
179.84,1,179.84,0,125,42.73,1,14,0,0,0
308.98,4,77.25,0,403,41.58,1,17,0,0,0
150.36,2,75.18,0,174,14.08,1,13,0,0,0
152.34,3,50.78,0,207,20.17,1,8,0,0,0
239.02,3,79.67,0,279,36.36,1,19,0,0,0
68.41,6,11.4,0,117,34.22,1,16,0,0,0
52.46,4,13.12,0,142,17.41,1,20,0,2,0
95.02,3,31.67,0,113,23.0,1,20,0,1,0
119.89,5,23.98,0,202,7.97,1,17,0,2,0
132.2,6,22.03,0,220,24.53,1,19,0,0,0
10.0,1,10.0,0,135,18.29,1,21,0,0,0
110.82,3,36.94,0,236,12.61,1,14,0,0,0
189.78,2,94.89,0,93,22.7,1,21,0,1,0
111.0,2,55.5,0,378,34.05,1,15,0,0,0
110.07,4,27.52,0,249,16.56,1,9,0,0,0
135.91,4,33.98,0,71,15.27,1,9,0,1,0
144.26,3,48.09,0,204,1.0,1,13,0,0,0
120.31,2,60.16,0,438,16.13,1,17,0,0,0
236.34,3,78.78,0,230,37.79,1,14,0,0,0
126.63,6,21.11,0,101,2.83,1,12,0,0,0
129.61,4,32.4,0,89,22.98,1,21,0,0,0
137.27,6,22.88,0,89,16.26,1,21,0,0,0
93.07,4,23.27,0,284,18.91,1,16,0,0,0
74.27,4,18.57,0,288,9.88,1,13,0,1,0
77.19,2,38.59,0,359,49.83,1,9,0,0,0
39.88,2,19.94,0,214,9.36,1,22,0,1,0
168.26,2,84.13,0,124,23.56,1,14,0,0,0
178.65,4,44.66,0,517,23.52,1,9,0,0,0
1421.0,5,15.87,0,234,22.71,0,0,1,0,1
37.91,4,9.48,0,175,44.54,1,19,0,0,0
189.07,4,47.27,0,57,29.4,1,14,0,0,0
83.88,6,13.98,0,507,36.4,1,16,0,2,0
49.26,4,12.31,0,122,34.96,1,16,0,2,0
74.41,3,24.8,0,171,14.35,1,20,0,1,0
148.18,1,148.18,0,551,40.35,1,20,0,2,0
163.48,2,81.74,0,75,31.73,1,22,0,0,0
116.7,2,58.35,0,85,25.34,1,19,0,0,0
39.95,4,9.99,0,98,24.96,1,7,0,2,0
129.06,4,32.27,0,345,13.75,1,17,0,0,0
231.21,3,77.07,0,207,54.44,1,17,0,0,0
50.33,5,10.07,0,65,41.16,1,12,0,0,0
81.49,2,40.74,0,45,7.29,1,22,0,1,0
208.28,4,52.07,0,417,47.28,1,8,0,0,0
57.25,5,11.45,0,387,26.76,1,16,0,1,0
100.04,2,50.02,0,227,32.37,1,19,0,0,0
10.0,8,1.25,0,173,31.02,1,6,0,1,0
30.28,2,15.14,0,249,22.02,1,10,0,0,0
129.21,5,25.84,0,1098,75.03,1,22,0,1,0
168.52,6,28.09,0,341,13.47,1,13,0,2,0
60.85,2,30.43,0,79,23.5,1,10,0,0,0
140.58,5,28.12,0,116,26.33,1,13,0,1,0
140.1,4,35.02,0,31,33.47,1,19,0,0,0
12.28,6,2.05,0,480,39.12,1,11,0,0,0
127.93,6,21.32,0,79,26.51,1,11,0,0,0
62.87,8,7.86,0,264,35.82,1,16,0,0,0
154.49,6,25.75,0,41,32.35,1,15,0,1,0
118.45,6,19.74,0,58,22.13,1,20,0,0,0
4934.48,3,1644.83,0,204,53.5,1,16,0,1,1
45.51,2,22.75,0,154,38.16,1,9,0,0,0
137.78,4,34.45,0,33,26.42,1,13,0,0,0
123.95,3,41.32,0,179,49.98,1,7,0,2,0
112.35,4,28.09,0,102,47.67,1,17,0,1,0
117.6,3,39.2,0,260,1.0,1,9,0,0,0
83.34,4,20.84,0,88,49.29,1,12,0,0,0
183.18,3,61.06,0,99,41.61,1,22,0,1,0
141.52,3,47.17,0,74,55.21,1,12,0,0,0
140.21,3,46.74,0,275,31.78,1,11,0,0,0
107.33,3,35.78,0,108,10.19,1,16,0,2,0
105.34,3,35.11,0,110,28.54,1,18,0,0,0
122.48,4,30.62,0,269,33.32,1,8,0,1,0
38.77,4,9.69,0,148,36.02,1,7,0,0,0
54.75,4,13.69,0,783,19.54,1,18,0,0,0
134.78,3,44.93,0,304,14.38,1,20,0,1,0
10.0,2,5.0,0,548,27.86,1,12,0,0,0
10.0,4,2.5,0,302,30.48,1,7,0,2,0
126.33,6,21.05,0,69,33.7,1,21,0,0,0
141.75,3,47.25,0,100,42.44,1,19,0,0,0
74.98,4,18.75,0,405,36.46,1,21,0,0,0
130.79,5,26.16,0,193,33.41,1,22,0,0,0
188.15,2,94.08,0,219,13.7,1,22,0,0,0
180.9,2,90.45,0,103,33.47,1,13,0,0,0
81.39,3,27.13,0,403,12.57,1,15,0,0,0
164.21,1,164.21,0,226,20.78,1,18,0,1,0
104.54,3,34.85,0,45,23.96,1,13,0,0,0
154.24,1,154.24,0,147,21.13,1,17,0,0,0
55.18,2,27.59,0,309,7.34,1,10,0,0,0
176.97,5,35.39,0,242,46.62,1,16,0,2,0
70.16,3,23.39,0,68,51.43,1,20,0,2,0
208.29,3,69.43,0,108,1.0,1,13,0,0,0
123.03,2,61.52,0,142,43.93,1,10,0,1,0
168.93,4,42.23,0,144,27.52,1,15,0,1,0
124.94,7,17.85,0,207,40.98,1,22,0,3,0
86.02,2,43.01,0,53,37.47,1,15,0,0,0
273.57,1,273.57,0,198,30.91,1,13,0,0,0
105.3,4,26.32,0,349,28.79,1,8,0,0,0
182.72,2,91.36,0,625,30.25,1,14,0,0,0
106.23,5,21.25,0,658,30.84,1,10,0,3,0
291.67,5,58.33,0,48,29.47,1,10,0,1,0
137.23,5,27.45,0,305,24.39,1,14,0,2,0
119.69,3,39.9,0,192,14.98,1,14,0,0,0
129.59,2,64.8,0,245,6.71,1,14,0,1,0
91.81,9,10.2,0,336,22.18,1,9,0,0,0
202.55,3,67.52,0,36,40.19,1,11,0,0,0
125.97,3,41.99,0,332,24.89,1,17,0,2,0
117.45,4,29.36,0,224,3.35,1,22,0,0,0
126.05,3,42.02,0,40,62.24,1,11,0,1,0
100.68,5,20.14,0,774,32.07,1,11,0,1,0
198.28,6,33.05,0,120,44.15,1,22,0,1,0
189.98,4,47.49,0,265,38.64,1,10,0,1,0
163.14,3,54.38,0,520,47.2,1,21,0,0,0
123.39,4,30.85,0,382,16.63,1,9,0,1,0
68.2,5,13.64,0,109,1.0,1,10,0,0,0
82.73,5,16.55,0,254,10.86,1,10,0,0,0
116.95,1,116.95,0,68,1.0,1,9,0,0,0
10.0,5,2.0,0,136,43.09,1,9,0,0,0
92.24,5,18.45,0,157,20.39,1,22,0,3,0
71.03,4,17.76,0,237,6.62,1,17,0,0,0
13.37,6,2.23,0,389,25.38,1,14,0,1,0
144.15,3,48.05,0,151,27.98,1,15,0,2,0
145.73,3,48.58,0,270,27.67,1,15,0,0,0
137.18,4,34.3,0,119,12.33,1,14,0,2,0
17.3,3,5.77,0,320,35.05,1,10,0,0,0
52.67,4,13.17,0,103,37.44,1,21,0,0,0
43.61,2,21.8,0,911,41.99,1,14,0,0,0
152.53,4,38.13,0,155,42.03,1,15,0,1,0
44.82,1,44.82,0,57,37.27,1,21,0,0,0
116.63,2,58.31,0,39,35.0,1,15,0,1,0
174.34,4,43.59,0,61,27.28,1,22,0,1,0
139.16,8,17.39,0,170,38.57,1,14,0,0,0
97.3,4,24.32,0,89,37.96,1,9,0,1,0
21.86,2,10.93,0,163,20.96,1,14,0,0,0
102.73,5,20.55,0,76,13.92,1,7,0,1,0
125.0,3,41.67,0,340,38.22,1,15,0,0,0
29.09,3,9.7,0,82,45.5,1,14,0,2,0
126.72,6,21.12,0,200,18.15,1,14,0,1,0
135.02,5,27.0,0,446,37.39,1,9,0,0,0
91.47,2,45.73,0,822,40.98,1,9,0,1,0
160.13,6,26.69,0,55,33.51,1,16,0,0,0
159.51,2,79.75,0,113,55.15,1,17,0,0,0
91.15,3,30.38,0,36,43.0,1,20,0,0,0
249.02,6,41.5,0,598,9.93,1,17,0,0,0
100.44,5,20.09,0,460,29.77,1,20,0,0,0
28.8,6,4.8,0,189,22.62,1,20,0,0,0
112.34,8,14.04,0,88,22.24,1,12,0,1,0
151.84,4,37.96,0,89,2.86,1,19,0,1,0
32.24,4,8.06,0,129,26.29,1,10,0,0,0
193.9,7,27.7,0,460,32.68,1,20,0,0,0
89.68,2,44.84,0,197,35.47,1,20,0,0,0
61.96,3,20.65,0,104,28.88,1,8,0,0,0
75.44,6,12.57,0,49,9.5,1,19,0,0,0
100.4,2,50.2,0,176,19.85,1,21,0,0,0
10.0,2,5.0,0,162,1.0,1,8,0,0,0
131.89,1,131.89,0,321,41.73,1,10,0,0,0
